partido_id,fecha,torneo,equipo,rival,goles,es_local,neutral,peso,elo_equipo,elo_rival,elo_diff,equipo_id,rival_id
89,2010-05-13,Friendly,Angola,Mexico,0,0,TRUE,7.152352716346488e-6,1561.45762397476,1965.6192504710864,-1.0104040662408158,NA,203
90,2010-05-15,Friendly,Paraguay,North Korea,1,0,TRUE,7.1795694821602e-6,1793.5397618142458,1637.8984044716565,0.38910339335647337,210,NA
90,2010-05-15,Friendly,North Korea,Paraguay,0,0,TRUE,7.1795694821602e-6,1637.8984044716565,1793.5397618142458,-0.38910339335647337,NA,210
91,2010-05-16,Friendly,South Korea,Ecuador,2,1,FALSE,7.193216678338222e-6,1838.840717672736,1771.003858689181,0.16959214745888743,451,209
91,2010-05-16,Friendly,Ecuador,South Korea,0,0,FALSE,7.193216678338222e-6,1771.003858689181,1838.840717672736,-0.16959214745888743,209,451
92,2010-05-16,Friendly,Mexico,Chile,1,1,FALSE,7.193216678338222e-6,1967.398221339081,1913.8699224832326,0.13382074713962083,203,NA
92,2010-05-16,Friendly,Chile,Mexico,0,0,FALSE,7.193216678338222e-6,1913.8699224832326,1967.398221339081,-0.13382074713962083,NA,203
93,2010-05-16,Friendly,South Africa,Thailand,4,1,FALSE,7.193216678338222e-6,1643.7654750212234,1564.596080637058,0.19792348596041337,467,NA
93,2010-05-16,Friendly,Thailand,South Africa,0,0,FALSE,7.193216678338222e-6,1564.596080637058,1643.7654750212234,-0.19792348596041337,NA,467
94,2010-05-19,Friendly,Austria,Croatia,0,1,FALSE,7.234314110833424e-6,1628.529162462879,1905.7214420364223,-0.6929806989338584,474,477
94,2010-05-19,Friendly,Croatia,Austria,1,0,FALSE,7.234314110833424e-6,1905.7214420364223,1628.529162462879,0.6929806989338584,477,474
95,2010-05-19,Friendly,Belgium,Bulgaria,2,1,FALSE,7.234314110833424e-6,1603.5600175892184,1757.7427811699529,-0.3854569089518361,459,NA
95,2010-05-19,Friendly,Bulgaria,Belgium,1,0,FALSE,7.234314110833424e-6,1757.7427811699529,1603.5600175892184,0.3854569089518361,NA,459
96,2010-05-21,Friendly,DR Congo,Saudi Arabia,0,0,TRUE,7.261842763402152e-6,1533.3020736711385,1785.6995354288886,-0.6309936543943752,2850,655
96,2010-05-21,Friendly,Saudi Arabia,DR Congo,2,0,TRUE,7.261842763402152e-6,1785.6995354288886,1533.3020736711385,0.6309936543943752,655,2850
97,2010-05-22,Friendly,Turkey,Czech Republic,2,0,TRUE,7.2756463477329875e-6,1817.2652190714798,1797.6907845417256,0.048936086324385425,465,450
97,2010-05-22,Friendly,Czech Republic,Turkey,1,0,TRUE,7.2756463477329875e-6,1797.6907845417256,1817.2652190714798,-0.048936086324385425,450,465
98,2010-05-23,Friendly,Croatia,Wales,2,1,FALSE,7.289476170436988e-6,1911.0219871102788,1618.948923059979,0.7301826601257494,477,NA
98,2010-05-23,Friendly,Wales,Croatia,0,0,FALSE,7.289476170436988e-6,1618.948923059979,1911.0219871102788,-0.7301826601257494,NA,477
99,2010-05-24,Friendly,Argentina,Canada,5,1,FALSE,7.3033322813890665e-6,1932.455605564471,1684.1888787971147,0.6206668169183905,202,206
99,2010-05-24,Friendly,Canada,Argentina,0,0,FALSE,7.3033322813890665e-6,1684.1888787971147,1932.455605564471,-0.6206668169183905,206,202
100,2010-05-24,Friendly,Australia,New Zealand,2,1,FALSE,7.3033322813890665e-6,1859.4296318951242,1696.44329338608,0.4074658462726103,628,2666
100,2010-05-24,Friendly,New Zealand,Australia,1,0,FALSE,7.3033322813890665e-6,1696.44329338608,1859.4296318951242,-0.4074658462726103,2666,628
101,2010-05-24,Friendly,England,Mexico,3,1,FALSE,7.3033322813890665e-6,2005.0038745684872,1973.2461232830653,0.07939437821355455,448,203
101,2010-05-24,Friendly,Mexico,England,1,0,FALSE,7.3033322813890665e-6,1973.2461232830653,2005.0038745684872,-0.07939437821355455,203,448
102,2010-05-24,Friendly,Japan,South Korea,0,1,FALSE,7.3033322813890665e-6,1808.0383308454543,1847.1101945038424,-0.09767965914597028,627,451
102,2010-05-24,Friendly,South Korea,Japan,2,0,FALSE,7.3033322813890665e-6,1847.1101945038424,1808.0383308454543,0.09767965914597028,451,627
103,2010-05-24,Friendly,Portugal,Cape Verde,0,1,FALSE,7.3033322813890665e-6,1896.9096630038973,1470.2242835048423,1.0667134487476375,482,2597
103,2010-05-24,Friendly,Cape Verde,Portugal,0,0,FALSE,7.3033322813890665e-6,1470.2242835048423,1896.9096630038973,-1.0667134487476375,2597,482
104,2010-05-24,Friendly,South Africa,Bulgaria,1,1,FALSE,7.3033322813890665e-6,1653.6210852849285,1746.1957967661915,-0.2314367787031574,467,NA
104,2010-05-24,Friendly,Bulgaria,South Africa,1,0,FALSE,7.3033322813890665e-6,1746.1957967661915,1653.6210852849285,0.2314367787031574,NA,467
105,2010-05-25,Friendly,Armenia,Uzbekistan,3,1,FALSE,7.317214730558902e-6,1396.2077317946987,1616.6950076027138,-0.5512181895200376,NA,2570
105,2010-05-25,Friendly,Uzbekistan,Armenia,1,0,FALSE,7.317214730558902e-6,1616.6950076027138,1396.2077317946987,0.5512181895200376,2570,NA
106,2010-05-25,Friendly,Republic of Ireland,Paraguay,2,1,FALSE,7.317214730558902e-6,1774.0362640628025,1799.3374575447401,-0.06325298370484404,NA,210
106,2010-05-25,Friendly,Paraguay,Republic of Ireland,1,0,FALSE,7.317214730558902e-6,1799.3374575447401,1774.0362640628025,0.06325298370484404,210,NA
107,2010-05-25,Friendly,Nigeria,Saudi Arabia,0,0,TRUE,7.317214730558902e-6,1807.1746545575882,1791.3861286371116,0.0394713148011914,NA,655
107,2010-05-25,Friendly,Saudi Arabia,Nigeria,0,0,TRUE,7.317214730558902e-6,1791.3861286371116,1807.1746545575882,-0.0394713148011914,655,NA
108,2010-05-25,Friendly,United States,Czech Republic,2,1,FALSE,7.317214730558902e-6,1849.155189097105,1788.2535867059667,0.15225400597784586,660,450
108,2010-05-25,Friendly,Czech Republic,United States,4,0,FALSE,7.317214730558902e-6,1788.2535867059667,1849.155189097105,-0.15225400597784586,450,660
109,2010-05-26,Friendly,Estonia,Croatia,0,1,FALSE,7.33112356801116e-6,1486.1008078937796,1913.8645265394264,-1.069409296614117,NA,477
109,2010-05-26,Friendly,Croatia,Estonia,0,0,FALSE,7.33112356801116e-6,1913.8645265394264,1486.1008078937796,1.069409296614117,477,NA
110,2010-05-26,Friendly,France,Costa Rica,2,1,FALSE,7.33112356801116e-6,1913.5295480377265,1782.2529616493039,0.3281914659710566,478,NA
110,2010-05-26,Friendly,Costa Rica,France,1,0,FALSE,7.33112356801116e-6,1782.2529616493039,1913.5295480377265,-0.3281914659710566,NA,478
111,2010-05-26,Friendly,Netherlands,Mexico,2,0,TRUE,7.33112356801116e-6,2042.9771859404175,1963.676692754969,0.19825123296362107,449,203
111,2010-05-26,Friendly,Mexico,Netherlands,1,0,TRUE,7.33112356801116e-6,1963.676692754969,2042.9771859404175,-0.19825123296362107,203,449
112,2010-05-26,Friendly,Northern Ireland,Turkey,0,0,TRUE,7.33112356801116e-6,1587.3076557544882,1826.7024169072388,-0.5984869028818764,NA,465
112,2010-05-26,Friendly,Turkey,Northern Ireland,2,0,TRUE,7.33112356801116e-6,1826.7024169072388,1587.3076557544882,0.5984869028818764,465,NA
113,2010-05-26,Friendly,Uruguay,Israel,4,1,FALSE,7.33112356801116e-6,1870.1137806379775,1760.7719779375889,0.2733545067509715,212,NA
113,2010-05-26,Friendly,Israel,Uruguay,1,0,FALSE,7.33112356801116e-6,1760.7719779375889,1870.1137806379775,-0.2733545067509715,NA,212
114,2010-05-27,Friendly,Denmark,Senegal,2,1,FALSE,7.345058843905706e-6,1792.1756179585698,1663.1191009245692,0.32264129258500135,NA,654
114,2010-05-27,Friendly,Senegal,Denmark,0,0,FALSE,7.345058843905706e-6,1663.1191009245692,1792.1756179585698,-0.32264129258500135,654,NA
115,2010-05-27,Friendly,South Africa,Colombia,2,1,FALSE,7.345058843905706e-6,1653.4074008341788,1793.608036514284,-0.3505015892002632,467,208
115,2010-05-27,Friendly,Colombia,South Africa,1,0,FALSE,7.345058843905706e-6,1793.608036514284,1653.4074008341788,0.3505015892002632,208,467
116,2010-05-28,Friendly,Republic of Ireland,Algeria,3,1,FALSE,7.359020608497702e-6,1781.918786415599,1638.4648417584876,0.35863486164277847,NA,624
116,2010-05-28,Friendly,Algeria,Republic of Ireland,0,0,FALSE,7.359020608497702e-6,1638.4648417584876,1781.918786415599,-0.35863486164277847,624,NA
117,2010-05-29,Friendly,Hungary,Germany,0,1,FALSE,7.373008912137888e-6,1618.9556771371376,1965.0873912325253,-0.8653292852384692,NA,481
117,2010-05-29,Friendly,Germany,Hungary,3,0,FALSE,7.373008912137888e-6,1965.0873912325253,1618.9556771371376,0.8653292852384692,481,NA
118,2010-05-29,Friendly,New Zealand,Serbia,1,0,TRUE,7.373008912137888e-6,1692.8359771630164,1891.8084359932955,-0.4974311470756976,2666,NA
118,2010-05-29,Friendly,Serbia,New Zealand,0,0,TRUE,7.373008912137888e-6,1891.8084359932955,1692.8359771630164,0.4974311470756976,NA,2666
119,2010-05-29,Friendly,Norway,Montenegro,2,1,FALSE,7.373008912137888e-6,1779.8206681094973,1566.1365072422498,0.5342104021681189,464,NA
119,2010-05-29,Friendly,Montenegro,Norway,1,0,FALSE,7.373008912137888e-6,1566.1365072422498,1779.8206681094973,-0.5342104021681189,NA,464
120,2010-05-29,Friendly,Spain,Saudi Arabia,3,0,TRUE,7.373008912137888e-6,2122.443382186127,1791.8402463906136,0.8265078394887837,164,655
120,2010-05-29,Friendly,Saudi Arabia,Spain,2,0,TRUE,7.373008912137888e-6,1791.8402463906136,2122.443382186127,-0.8265078394887837,655,164
121,2010-05-29,Friendly,Sweden,Bosnia and Herzegovina,4,1,FALSE,7.373008912137888e-6,1819.4452954020885,1671.1158587527245,0.37082359162340994,466,452
121,2010-05-29,Friendly,Bosnia and Herzegovina,Sweden,2,0,FALSE,7.373008912137888e-6,1671.1158587527245,1819.4452954020885,-0.37082359162340994,452,466
122,2010-05-29,Friendly,United States,Turkey,2,1,FALSE,7.373008912137888e-6,1827.665930940342,1832.7420056298163,-0.012690186723685883,660,465
122,2010-05-29,Friendly,Turkey,United States,1,0,FALSE,7.373008912137888e-6,1832.7420056298163,1827.665930940342,0.012690186723685883,465,660
123,2010-05-29,Friendly,Venezuela,Canada,1,1,FALSE,7.373008912137888e-6,1778.7828250490936,1679.4408187300098,0.2483550157977095,NA,206
123,2010-05-29,Friendly,Canada,Venezuela,1,0,FALSE,7.373008912137888e-6,1679.4408187300098,1778.7828250490936,-0.2483550157977095,206,NA
124,2010-05-30,Friendly,Belarus,South Korea,1,0,TRUE,7.387023805272661e-6,1616.9946991558854,1864.714036201433,-0.6192983426138687,NA,451
124,2010-05-30,Friendly,South Korea,Belarus,0,0,TRUE,7.387023805272661e-6,1864.714036201433,1616.9946991558854,0.6192983426138687,451,NA
125,2010-05-30,Friendly,Japan,England,1,0,TRUE,7.387023805272661e-6,1790.4344891478638,2014.5733050965835,-0.5603470398717991,627,448
125,2010-05-30,Friendly,England,Japan,2,0,TRUE,7.387023805272661e-6,2014.5733050965835,1790.4344891478638,0.5603470398717991,448,627
126,2010-05-30,Friendly,Mexico,Gambia,5,0,TRUE,7.387023805272661e-6,1955.920317879365,1510.0596846668896,1.1146515830311887,203,NA
126,2010-05-30,Friendly,Gambia,Mexico,1,0,TRUE,7.387023805272661e-6,1510.0596846668896,1955.920317879365,-1.1146515830311887,NA,203
127,2010-05-30,Friendly,Nigeria,Colombia,1,0,TRUE,7.387023805272661e-6,1806.7205368040861,1782.456105329426,0.060661078686650285,NA,208
127,2010-05-30,Friendly,Colombia,Nigeria,1,0,TRUE,7.387023805272661e-6,1782.456105329426,1806.7205368040861,-0.060661078686650285,208,NA
128,2010-05-30,Friendly,Paraguay,Ivory Coast,2,0,TRUE,7.387023805272661e-6,1791.4549351919436,1816.5395776716073,-0.06271160619915918,210,4789
128,2010-05-30,Friendly,Ivory Coast,Paraguay,2,0,TRUE,7.387023805272661e-6,1816.5395776716073,1791.4549351919436,0.06271160619915918,4789,210
129,2010-05-30,Friendly,Tunisia,France,1,1,FALSE,7.387023805272661e-6,1709.4492756196225,1917.7083203969755,-0.5206476119433825,659,478
129,2010-05-30,Friendly,France,Tunisia,1,0,FALSE,7.387023805272661e-6,1917.7083203969755,1709.4492756196225,0.5206476119433825,478,659
130,2010-05-31,Friendly,South Africa,Guatemala,5,1,FALSE,7.401065338444348e-6,1664.559332019037,1540.4764252959258,0.3102072668077778,467,NA
130,2010-05-31,Friendly,Guatemala,South Africa,0,0,FALSE,7.401065338444348e-6,1540.4764252959258,1664.559332019037,-0.3102072668077778,NA,467
131,2010-06-01,Friendly,Australia,Denmark,1,0,TRUE,7.415133562291346e-6,1863.0369481181879,1798.5073805687282,0.16132391887364916,628,NA
131,2010-06-01,Friendly,Denmark,Australia,0,0,TRUE,7.415133562291346e-6,1798.5073805687282,1863.0369481181879,-0.16132391887364916,NA,628
132,2010-06-01,Friendly,Netherlands,Ghana,4,1,FALSE,7.415133562291346e-6,2050.7335608160215,1777.6779774912918,0.6826389583118242,449,4469
132,2010-06-01,Friendly,Ghana,Netherlands,1,0,FALSE,7.415133562291346e-6,1777.6779774912918,2050.7335608160215,-0.6826389583118242,4469,449
133,2010-06-01,Friendly,Portugal,Cameroon,3,1,FALSE,7.415133562291346e-6,1887.8298188188096,1801.0884630429516,0.21685338943964497,482,NA
133,2010-06-01,Friendly,Cameroon,Portugal,1,0,FALSE,7.415133562291346e-6,1801.0884630429516,1887.8298188188096,-0.21685338943964497,NA,482
134,2010-06-01,Friendly,Switzerland,Costa Rica,0,1,FALSE,7.415133562291346e-6,1803.163409466173,1778.0741892900548,0.06272305044029565,475,NA
134,2010-06-01,Friendly,Costa Rica,Switzerland,1,0,FALSE,7.415133562291346e-6,1778.0741892900548,1803.163409466173,-0.06272305044029565,NA,475
135,2010-06-02,Friendly,Belarus,Sweden,0,1,FALSE,7.429228527548284e-6,1633.1202050416064,1825.2405974478017,-0.48030098101548846,NA,466
135,2010-06-02,Friendly,Sweden,Belarus,1,0,FALSE,7.429228527548284e-6,1825.2405974478017,1633.1202050416064,0.48030098101548846,466,NA
136,2010-06-02,Friendly,Greece,Paraguay,0,0,TRUE,7.429228527548284e-6,1788.3814632947328,1792.1756773244094,-0.00948553507419149,NA,210
136,2010-06-02,Friendly,Paraguay,Greece,2,0,TRUE,7.429228527548284e-6,1792.1756773244094,1788.3814632947328,0.00948553507419149,210,NA
137,2010-06-02,Friendly,Norway,Ukraine,0,1,FALSE,7.429228527548284e-6,1782.6438134599684,1814.591571828965,-0.07986939592249144,464,NA
137,2010-06-02,Friendly,Ukraine,Norway,1,0,FALSE,7.429228527548284e-6,1814.591571828965,1782.6438134599684,0.07986939592249144,NA,464
138,2010-06-02,Friendly,Zimbabwe,Brazil,0,1,FALSE,7.429228527548284e-6,1480.8833651894245,2144.564862100109,-1.6592037422767119,NA,205
138,2010-06-02,Friendly,Brazil,Zimbabwe,3,0,FALSE,7.429228527548284e-6,2144.564862100109,1480.8833651894245,1.6592037422767119,205,NA
139,2010-06-03,Friendly,Germany,Bosnia and Herzegovina,3,1,FALSE,7.443350285046229e-6,1971.9178577833613,1665.3205567070113,0.7664932526908751,481,452
139,2010-06-03,Friendly,Bosnia and Herzegovina,Germany,1,0,FALSE,7.443350285046229e-6,1665.3205567070113,1971.9178577833613,-0.7664932526908751,452,481
140,2010-06-03,Friendly,Italy,Mexico,1,0,TRUE,7.443350285046229e-6,1978.9869177803084,1958.5948360384145,0.05098020435473472,NA,203
140,2010-06-03,Friendly,Mexico,Italy,2,0,TRUE,7.443350285046229e-6,1958.5948360384145,1978.9869177803084,-0.05098020435473472,203,NA
141,2010-06-03,Friendly,Spain,South Korea,1,0,TRUE,7.443350285046229e-6,2125.0385320825744,1848.588530315712,0.6911250044171561,164,451
141,2010-06-03,Friendly,South Korea,Spain,0,0,TRUE,7.443350285046229e-6,1848.588530315712,2125.0385320825744,-0.6911250044171561,451,164
142,2010-06-04,Friendly,France,China,0,0,TRUE,7.457498885712908e-6,1914.689449905986,1724.7418016571598,0.47486912062206554,478,NA
142,2010-06-04,Friendly,China,France,1,0,TRUE,7.457498885712908e-6,1724.7418016571598,1914.689449905986,-0.47486912062206554,NA,478
143,2010-06-04,Friendly,Japan,Ivory Coast,0,0,TRUE,7.457498885712908e-6,1786.1182681420378,1815.8188355391414,-0.07425141849275917,627,4789
143,2010-06-04,Friendly,Ivory Coast,Japan,2,0,TRUE,7.457498885712908e-6,1815.8188355391414,1786.1182681420378,0.07425141849275917,4789,627
144,2010-06-04,Friendly,Slovenia,New Zealand,3,1,FALSE,7.457498885712908e-6,1691.3769794942584,1708.0092890423332,-0.04158077387018693,NA,2666
144,2010-06-04,Friendly,New Zealand,Slovenia,1,0,FALSE,7.457498885712908e-6,1708.0092890423332,1691.3769794942584,0.04158077387018693,2666,NA
145,2010-06-05,Friendly,Algeria,United Arab Emirates,1,0,TRUE,7.471674380572802e-6,1631.5492363575183,1564.6104068939278,0.16734707365897633,624,NA
145,2010-06-05,Friendly,United Arab Emirates,Algeria,0,0,TRUE,7.471674380572802e-6,1564.6104068939278,1631.5492363575183,-0.16734707365897633,NA,624
146,2010-06-05,Friendly,Australia,United States,1,0,TRUE,7.471674380572802e-6,1871.2007038353836,1834.9998107842587,0.0905022326278123,628,660
146,2010-06-05,Friendly,United States,Australia,3,0,TRUE,7.471674380572802e-6,1834.9998107842587,1871.2007038353836,-0.0905022326278123,660,628
147,2010-06-05,Friendly,Ghana,Latvia,1,0,TRUE,7.471674380572802e-6,1774.0181363474164,1598.0810659588396,0.43984267597144194,4469,NA
147,2010-06-05,Friendly,Latvia,Ghana,0,0,TRUE,7.471674380572802e-6,1598.0810659588396,1774.0181363474164,-0.43984267597144194,NA,4469
148,2010-06-05,Friendly,Netherlands,Hungary,6,1,FALSE,7.471674380572802e-6,2054.393401959897,1612.1252105863016,1.1056704784339884,449,NA
148,2010-06-05,Friendly,Hungary,Netherlands,1,0,FALSE,7.471674380572802e-6,1612.1252105863016,2054.393401959897,-1.1056704784339884,NA,449
149,2010-06-05,Friendly,South Africa,Denmark,1,1,FALSE,7.471674380572802e-6,1673.1939529105368,1790.3436248515325,-0.2928741798524891,467,NA
149,2010-06-05,Friendly,Denmark,South Africa,0,0,FALSE,7.471674380572802e-6,1790.3436248515325,1673.1939529105368,0.2928741798524891,NA,467
150,2010-06-05,Friendly,Switzerland,Italy,1,1,FALSE,7.471674380572802e-6,1789.7109545228304,1968.4006595299384,-0.4467242625177698,475,NA
150,2010-06-05,Friendly,Italy,Switzerland,1,0,FALSE,7.471674380572802e-6,1968.4006595299384,1789.7109545228304,0.4467242625177698,NA,475
151,2010-06-07,Friendly,Tanzania,Brazil,1,1,FALSE,7.500106257455453e-6,1453.1916785643386,2145.8778442574026,-1.7317154142326598,NA,205
151,2010-06-07,Friendly,Brazil,Tanzania,5,0,FALSE,7.500106257455453e-6,2145.8778442574026,1453.1916785643386,1.7317154142326598,205,NA
152,2010-06-08,Friendly,Mozambique,Portugal,0,0,TRUE,7.514362742012882e-6,1503.9147996052134,1895.4635930951622,-0.978871983724872,NA,482
152,2010-06-08,Friendly,Portugal,Mozambique,3,0,TRUE,7.514362742012882e-6,1895.4635930951622,1503.9147996052134,0.978871983724872,482,NA
153,2010-06-08,Friendly,Spain,Poland,6,1,FALSE,7.514362742012882e-6,2128.4223451612547,1721.5086946734896,1.0172841262194128,164,NA
153,2010-06-08,Friendly,Poland,Spain,0,0,FALSE,7.514362742012882e-6,1721.5086946734896,2128.4223451612547,-1.0172841262194128,NA,164
154,2010-06-11,FIFA World Cup,South Africa,Mexico,1,1,FALSE,3.0229179989624992e-5,1683.6871596496426,1969.1810942887846,-0.7137348365978551,467,203
154,2010-06-11,FIFA World Cup,Mexico,South Africa,1,0,FALSE,3.0229179989624992e-5,1969.1810942887846,1683.6871596496426,0.7137348365978551,203,467
155,2010-06-11,FIFA World Cup,Uruguay,France,0,0,TRUE,3.0229179989624992e-5,1878.1838994778266,1899.708921595085,-0.053812555293146144,212,478
155,2010-06-11,FIFA World Cup,France,Uruguay,0,0,TRUE,3.0229179989624992e-5,1899.708921595085,1878.1838994778266,0.053812555293146144,478,212
156,2010-06-12,FIFA World Cup,Argentina,Nigeria,1,0,TRUE,3.0286640753901212e-5,1937.2036656315759,1814.2319848517477,0.30742920194957035,202,NA
156,2010-06-12,FIFA World Cup,Nigeria,Argentina,0,0,TRUE,3.0286640753901212e-5,1814.2319848517477,1937.2036656315759,-0.30742920194957035,NA,202
157,2010-06-12,FIFA World Cup,England,United States,1,0,TRUE,3.0286640753901212e-5,2018.8895261024095,1851.557097484088,0.41833107154580373,448,660
157,2010-06-12,FIFA World Cup,United States,England,1,0,TRUE,3.0286640753901212e-5,1851.557097484088,2018.8895261024095,-0.41833107154580373,660,448
158,2010-06-12,FIFA World Cup,South Korea,Greece,2,0,TRUE,3.0286640753901212e-5,1845.2047172370317,1773.5452661705274,0.17914862766626072,451,NA
158,2010-06-12,FIFA World Cup,Greece,South Korea,0,0,TRUE,3.0286640753901212e-5,1773.5452661705274,1845.2047172370317,-0.17914862766626072,NA,451
159,2010-06-13,FIFA World Cup,Algeria,Slovenia,0,0,TRUE,3.0344210741763077e-5,1639.6460723665923,1702.8452303906265,-0.15799789506008552,624,NA
159,2010-06-13,FIFA World Cup,Slovenia,Algeria,1,0,TRUE,3.0344210741763077e-5,1702.8452303906265,1639.6460723665923,0.15799789506008552,NA,624
160,2010-06-13,FIFA World Cup,Germany,Australia,4,0,TRUE,3.0344210741763077e-5,1974.5524238093744,1854.6434171355543,0.2997725166845504,481,628
160,2010-06-13,FIFA World Cup,Australia,Germany,0,0,TRUE,3.0344210741763077e-5,1854.6434171355543,1974.5524238093744,-0.2997725166845504,628,481
